"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"118","Mauricio Magalhães Prado","mauricio","Mauricio","",105647,9,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"119","Geovane Silva Santos","geovane","Geovane","",105635,9,293,"mei","Nulo",0,1,0,0,"Athlético-PR",2019
"120","Felipe Rodrigues da Silva","morato","Morato","https://s.glbimg.com/es/sde/f/2019/05/17/06c314cb618673bb9ed533eb908ec42a_FORMATO.png",105613,9,276,"zag","Nulo",0,1,0,0,"São Paulo",2019
"121","Luan de Freitas Molarinho Chagas","luan","Luan","https://s.glbimg.com/es/sde/f/2019/06/12/fea03c66e12bacf3936c984c1662eff9_FORMATO.png",105807,9,266,"zag","Nulo",0,1,0,0,"Fluminense",2019
"122","Gabriel Henrique Chavoni Fornari","gabriel-fornari","Gabriel Fornari","https://s.glbimg.com/es/sde/f/2019/05/19/7cabec74a311c35c7c5daf6981bea68f_FORMATO.png",105636,9,293,"zag","Nulo",0,1,0,0,"Athlético-PR",2019
"123","Talles Magno Bacelar Martins","talles","Talles","https://s.glbimg.com/es/sde/f/2019/06/03/d39e2057a3605b92b412644c04b8d41e_FORMATO.png",105786,9,267,"ata","Nulo",0,0.78,0,-1.6,"Vasco",2019
"124","Rondinelli da Silva Vieira ","da-silva","Da Silva","https://s.glbimg.com/es/sde/f/2019/06/21/5d42f9f2c520e5b19f3339bc45977485_FORMATO.png",105836,9,284,"ata","Nulo",0,1,0,0,"Grêmio",2019
"125","Guilherme da Silva Azevedo","guilherme-azevedo","Guilherme Azevedo",NA,105837,9,284,"ata","Nulo",0,1,0,0,"Grêmio",2019
"126","Lucas Eduardo Ribeiro de Souza","edu","Edu","",105842,9,283,"zag","Nulo",0,1,0,0,"Cruzeiro",2019
"127","Iván Darío Angulo Cortés","ivan-angulo","Iván Angulo","https://s.glbimg.com/es/sde/f/2019/07/02/731398bec297fdd7b71603f1da8e4c61_FORMATO.jpeg",105841,9,275,"ata","Nulo",0,4,0,0,"Palmeiras",2019
"128","Bento Matheus Krepski","bento","Bento","https://s.glbimg.com/es/sde/f/2019/03/29/a096644c26f754ef9d0aef6a0e3d62c0_FORMATO.png",105208,9,293,"gol","Nulo",0,1,0,0,"Athlético-PR",2019
"129","Eric dos Santos Rodrigues","ramires","Ramires","https://s.glbimg.com/es/sde/f/2019/03/29/c45004f6a309f5dfe660c3becb1ad077_FORMATO.png",103295,9,265,"mei","Provável",-2.2,10.28,-0.77,2.21,"Bahia",2019
"130","Ebert William Amâncio","betao","Betão","https://s.glbimg.com/es/sde/f/2019/02/18/c0b805cc5c8e5f13e496652b72658a40_FORMATO.png",37646,9,314,"zag","Provável",0,3.14,-0.38,1.92,"Avaí",2019
"131","Luis Henrique Tomaz de Lima","luis-henrique","Luis Henrique ",NA,105049,9,263,"ata","Nulo",0,1,0,0,"Botafogo",2019
"132","João Pedro Celeri Machado","joao-celeri","João Celeri","https://s.glbimg.com/es/sde/f/2019/07/03/df3e2976f554f7c9bc6610fdaabf10be_FORMATO.jpeg",105866,9,264,"ata","Nulo",0,1,0,0,"Corinthians",2019
"133","Eduardo Luís Abonizio de Souza","edu-dracena","Edu Dracena","https://s.glbimg.com/es/sde/f/2019/06/05/4b2eb6b4e8d69e5d9596ee97455c1859_FORMATO.png",37657,9,275,"zag","Nulo",6.3,7.22,0.51,6.8,"Palmeiras",2019
"134","Fábio Deivson Lopes Maciel","fabio","Fábio","https://s.glbimg.com/es/sde/f/2018/05/18/d4072db4bdda7615aec2517449afe555_FORMATO.png",37656,9,283,"gol","Provável",-1,9.68,-1.97,3.59,"Cruzeiro",2019
"135","Alecsandro Barbosa Felisbino","alecsandro","Alecsandro","https://s.glbimg.com/es/sde/f/2019/07/08/70c4e9d197de5564a5356edfb08ed224_FORMATO.png",37673,9,341,"ata","Provável",0,7,0,0,"CSA",2019
"136","Jonathan Cícero Moreira","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/03/30/8b5651c87880d8422c6440c0edfc069a_FORMATO.png",37662,9,293,"lat","Provável",-0.3,3.68,-1.03,0.43,"Athlético-PR",2019
"137","Henrique Pacheco de Lima","henrique","Henrique","https://s.glbimg.com/es/sde/f/2018/05/18/f4c3f244aefa8557f0db6db3c2b7328a_FORMATO.png",37694,9,283,"mei","Provável",6,7.61,0.09,3.24,"Cruzeiro",2019
"138","Cícero Santos","cicero","Cícero","https://s.glbimg.com/es/sde/f/2019/03/22/127a99bc778de63bbb214dc7e6215725_FORMATO.png",37688,9,263,"mei","Provável",4.5,13.37,-0.73,5.56,"Botafogo",2019
"139","Fernando Henrique dos Anjos","fernando-henrique","Fernando Henrique","https://s.glbimg.com/es/sde/f/2019/03/28/7ea4631a70a1da7be84a3480e80a9441_FORMATO.png",37717,9,354,"gol","Nulo",0,4,0,0,"Ceará",2019
"140","Leonardo da Silva Moura","leo-moura","Léo Moura","https://s.glbimg.com/es/sde/f/2018/05/21/7d6781295f86c2cbf0d78d936349c8c8_FORMATO.png",37701,9,284,"lat","Nulo",0,6.12,0,4.1,"Grêmio",2019
"141","Marcelo Boeck","marcelo-boeck","Marcelo Boeck","https://s.glbimg.com/es/sde/f/2019/03/22/4b4e1c64603c84d346f4ba4ad46fb562_FORMATO.png",37788,9,356,"gol","Nulo",0,3.31,0,-2.3,"Fortaleza",2019
"142","Edimo Ferreira Campos","edinho","Edinho","https://s.glbimg.com/es/sde/f/2019/03/28/a73e2e4e04ac38d68b05eb5ffc8d4e8e_FORMATO.png",37792,9,354,"mei","Nulo",0,1.89,0,-3.4,"Ceará",2019
"143","Rafael Augusto Sobis do Nascimento","rafael-sobis","Rafael Sobis","https://s.glbimg.com/es/sde/f/2019/03/29/391192f2c104011047dcb18e6855dd72_FORMATO.png",37798,9,285,"ata","Provável",18.6,9.26,3.54,4.02,"Internacional",2019
"144","Anderson Pedro Nunes da Silva Campos","anderson","Anderson","https://s.glbimg.com/es/sde/f/2019/03/29/bbfcc261f62ebb5c1dbea1b7e31f6dca_FORMATO.png",38001,9,265,"gol","Nulo",0,2.08,0,-1,"Bahia",2019
"145","Fernando Buttenbender Prass","fernando-prass","Fernando Prass","https://s.glbimg.com/es/sde/f/2019/01/14/fa2170b10aa6b39a49f233749a326dec_FORMATO.jpeg",38140,9,275,"gol","Nulo",0,8,0,0,"Palmeiras",2019
"146","Márcio Rafael Ferreira de Souza","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/06/26/4bdc0f48c7f1ccb066d6c8c92332453c_FORMATO.png",38144,9,262,"lat","Provável",0,10,0,0,"Flamengo",2019
"147","Maicon Thiago Pereira de Souza","maicon","Maicon","https://s.glbimg.com/es/sde/f/2018/05/21/34502d57cb34fa46bd51d3bd901d38bb_FORMATO.png",38196,9,284,"mei","Provável",0,8.35,0,2.15,"Grêmio",2019
"148","Frederico Chaves Guedes","fred","Fred","https://s.glbimg.com/es/sde/f/2018/05/18/d0c4af39faf530d73e1192ba68d0ce20_FORMATO.png",38162,9,283,"ata","Provável",0,5.34,0,0.77,"Cruzeiro",2019
"149","Fábio Santos Romeu","fabio-santos","Fábio Santos","https://s.glbimg.com/es/sde/f/2018/05/07/98bee57585b8dde8e58e642b147a3a11_FORMATO.png",38229,9,282,"lat","Provável",2.5,10.45,0.46,3.31,"Atlético-MG",2019
"150","Diego Tardelli Martins","diego-tardelli","Diego Tardelli","https://s.glbimg.com/es/sde/f/2019/06/20/b08c001d25a758214f1ef1618a1818fb_FORMATO.png",38231,9,284,"ata","Nulo",1,8.23,0.12,1.65,"Grêmio",2019
"151","Thiago Neves Augusto","thiago-neves","Thiago Neves","https://s.glbimg.com/es/sde/f/2018/05/07/d1d468f88a9bce01adaf6cdad34d20ae_FORMATO.png",38277,9,283,"mei","Provável",1.4,8.04,-0.17,5.05,"Cruzeiro",2019
"152","Jadson Rodrigues da Silva","jadson","Jadson","https://s.glbimg.com/es/sde/f/2019/05/23/45121fe0ca2edcaff01e4403c67f4d71_FORMATO.png",38315,9,264,"mei","Nulo",-0.3,3.41,-0.18,-0.34,"Corinthians",2019
"153","Márcio Rodrigues Araújo","marcio-araujo","Márcio Araújo","https://s.glbimg.com/es/sde/f/2018/05/24/ad0bb7dfe5663137f7dcd53d1cddc61e_FORMATO.png",38311,9,315,"mei","Provável",1.7,8.85,0.3,3.92,"Chapecoense",2019
"154","Thiago Heleno Henrique Ferreira","thiago-heleno","Thiago Heleno","https://s.glbimg.com/es/sde/f/2019/03/30/d941b7a4bb640424918c02ce3d930666_FORMATO.png",38394,9,293,"zag","Nulo",0,1.27,0,-2.1,"Athlético-PR",2019
"155","Diego Cavalieri","diego-cavalieri","Diego Cavalieri","https://s.glbimg.com/es/sde/f/2019/03/22/660661f23332e4ee9ccda585ec5cec21_FORMATO.png",38431,9,263,"gol","Nulo",1,5.46,-1.31,5.5,"Botafogo",2019
"156","Wellington Pereira do Nascimento","wellington-paulista","Wellington Paulista","https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png",38279,9,356,"ata","Provável",0,10.59,0,3.94,"Fortaleza",2019
"157","Carlos Andrade Souza","carlinhos","Carlinhos","https://s.glbimg.com/es/sde/f/2019/03/23/f1d152fe2c81a717de8d0f472e57f90d_FORMATO.png",38451,9,341,"lat","Dúvida",1.7,5.91,-1.22,4.33,"CSA",2019
"158","Leandro Castan da Silva","leandro-castan","Leandro Castan","https://s.glbimg.com/es/sde/f/2019/05/22/05b8bf811c2a379cc00d41e1b7e66beb_FORMATO.png",38505,9,267,"zag","Nulo",0,11,0,0,"Vasco",2019
"159","Daniel Marcos Meira Novaes","daniel-marcos","Daniel Marcos","https://s.glbimg.com/es/sde/f/2019/07/03/816dbc5aa557a83929a50c9ee42fe94c_FORMATO.jpeg",105868,9,264,"lat","Nulo",0,1,0,0,"Corinthians",2019
"160","Diego Alves Carreira","diego-alves","Diego Alves","https://s.glbimg.com/es/sde/f/2019/04/26/7bdeffe6895011f6895be4a6de311fbe_FORMATO.png",38509,9,262,"gol","Provável",0,7.78,0,5.28,"Flamengo",2019
"161","José Rodolfo Pires Ribeiro","dodo","Dodô","https://s.glbimg.com/es/sde/f/2019/02/04/ee21ad2d06f9472ebeac2c604d782d83_FORMATO.png",68727,9,283,"lat","Nulo",-0.8,5.13,-1.33,2.2,"Cruzeiro",2019
"162","Marcos Roberto da Silva Barbosa","marquinhos-silva","Marquinhos Silva","https://s.glbimg.com/es/sde/f/2019/03/25/8dc24bebfd563fe4253dc5e8837b3121_FORMATO.png",38515,9,314,"zag","Contundido",0,6.52,0,2.5,"Avaí",2019
"163","Felipe Melo de Carvalho","felipe-melo","Felipe Melo","https://s.glbimg.com/es/sde/f/2019/01/14/77b041717dd4a70bd6537a299732619b_FORMATO.jpeg",38545,9,275,"mei","Provável",0.3,6.49,-0.3,0,"Palmeiras",2019
"164","Nílton Ferreira Júnior","nilton","Nilton","https://s.glbimg.com/es/sde/f/2019/05/14/417d6279fba50eafc9af2314f1114933_FORMATO.png",38573,9,341,"mei","Provável",-0.3,2.91,-0.38,-0.16,"CSA",2019
"165","Anderson Hernanes de Carvalho Andrade Lima","hernanes","Hernanes","https://s.glbimg.com/es/sde/f/2019/04/01/9de4879116fa3172f964c37907406613_FORMATO.png",38648,9,276,"mei","Provável",3.4,13.65,-0.26,3.71,"São Paulo",2019
"166","Douglas dos Santos","douglas","Douglas","https://s.glbimg.com/es/sde/f/2019/03/25/5842a2e0a1d8ab226f0555c0667dfc11_FORMATO.png",38738,9,314,"mei","Provável",-0.9,5.2,-0.54,-0.3,"Avaí",2019
"167","Diego Ribas da Cunha","diego","Diego","https://s.glbimg.com/es/sde/f/2019/04/26/03ca6e190e55bbddf134cff00a44c25c_FORMATO.png",38909,9,262,"mei","Provável",0,5.31,0,0.86,"Flamengo",2019
"168","Matheus Ferraz Pereira","matheus-ferraz","Matheus Ferraz","https://s.glbimg.com/es/sde/f/2019/03/21/153f5cacc7a34ba4806328a24f5a1750_FORMATO.png",38632,9,266,"zag","Contundido",0,6.23,0,3.56,"Fluminense",2019
"169","Vagner Silva de Souza","vagner-love","Vagner Love","https://s.glbimg.com/es/sde/f/2019/05/23/baafa063aa2addaba5bf9bcfb361129f_FORMATO.png",38959,9,264,"ata","Provável",-0.1,3.72,-0.55,0.91,"Corinthians",2019
"170","Anderson Luiz de Carvalho","nene","Nenê","https://s.glbimg.com/es/sde/f/2019/04/01/4d73be1fc34c320f86e3f2b7c0c6029c_FORMATO.png",38913,9,276,"mei","Nulo",6.4,6.55,0.74,3.05,"São Paulo",2019
"171","José Renato da Silva Júnior","renato","Renato","https://s.glbimg.com/es/sde/f/2019/03/28/74aa8332c0e0807706717ee6b2595fa9_FORMATO.png",39572,9,315,"ata","Contundido",0,5.74,0,2.55,"Chapecoense",2019
"172","Ricardo de Oliveira","ricardo-oliveira","Ricardo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/07/b853b7148bc822996c8074255a69a3c4_FORMATO.png",38910,9,282,"ata","Nulo",1.7,14.33,-0.17,3.32,"Atlético-MG",2019
"173","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,9,283,"lat","Provável",0,9.55,0,5.12,"Cruzeiro",2019
"174","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2019/01/14/60f84b09140055d7fb8c0d0892d5f573_FORMATO.jpeg",42116,9,275,"ata","Nulo",0,10,0,0,"Palmeiras",2019
"175","Vanderlei Luxemburgo da Silva","vanderlei-luxemburgo","Vanderlei Luxemburgo","https://s.glbimg.com/es/sde/f/2019/05/20/9fcaa473e56ff2a1a519c0b461160bc0_FORMATO.png",41327,9,267,"tec","Provável",5.49,7.82,0.66,3.35,"Vasco",2019
"176","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png",41929,9,284,"tec","Provável",4.43,11.49,-0.19,4.14,"Grêmio",2019
"177","André Francisco Moritz","andre-moritz","André Moritz","https://s.glbimg.com/es/sde/f/2019/02/18/d99758d2310a72493c0acbd56c97f22d_FORMATO.png",42208,9,314,"mei","Nulo",0,3.64,0,1.13,"Avaí",2019
"178","Osvaldo Lourenço Filho","osvaldo","Osvaldo","https://s.glbimg.com/es/sde/f/2019/03/22/cf67516d72742aa5e48694567a33d6b6_FORMATO.png",42222,9,356,"ata","Provável",0,4.79,0,2.37,"Fortaleza",2019
"179","William José de Souza","amaral","Amaral","https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png",42232,9,315,"mei","Nulo",0,3.47,0,0,"Chapecoense",2019
"180","Márcio Gonzaga de Azevedo","marcio-azevedo","Márcio Azevedo","https://s.glbimg.com/es/sde/f/2019/03/30/94c0ddfd7cbc5c7244c6b1a5aecc258b_FORMATO.png",42491,9,293,"lat","Provável",0,4.16,0,2.41,"Athlético-PR",2019
"181","Madson Formagini Caridade","madson","Madson","https://s.glbimg.com/es/sde/f/2019/05/08/c9bb1f5c1ae81ac847abefc7ea36f736_FORMATO.png",42467,9,341,"mei","Nulo",0,6.21,0,1.8,"CSA",2019
"182","Alexi Stival","cuca","Cuca","https://s.glbimg.com/es/sde/f/2019/04/07/35352a4b014ee5f80f5cf8c8e7123bc9_FORMATO.png",42411,9,276,"tec","Provável",2.73,9.27,-0.05,3.15,"São Paulo",2019
"183","Cássio Ramos","cassio","Cássio","https://s.glbimg.com/es/sde/f/2019/05/18/a1c0088018f45c558e550b2e63d482e8_FORMATO.png",42234,9,264,"gol","Nulo",0,8.71,0,5.35,"Corinthians",2019
"184","Bruno Vieira do Nascimento","bruno","Bruno","https://s.glbimg.com/es/sde/f/2019/04/26/d902e9b106945142d1e4b989287abaa1_FORMATO.png",42499,9,285,"lat","Provável",0,5.46,0,3.5,"Internacional",2019
"185","Luiz Rhodolfo Dini Gaioto","rhodolfo","Rhodolfo","https://s.glbimg.com/es/sde/f/2019/04/26/51d02738aaf54038d8131123fd325008_FORMATO.png",42501,9,262,"zag","Nulo",0,4.63,0,-1,"Flamengo",2019
"186","Sebastião Sousa Costa","tiao","Tião","https://s.glbimg.com/es/sde/f/2019/04/01/2f2d8115868a8a24ba14c10ce4bc4fa2_FORMATO.png",47134,9,356,"mei","Nulo",0,1,0,0,"Fortaleza",2019
"187","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2019/03/18/d5cd825ae9a3b7963ead1566162c7d54_FORMATO.png",42500,9,264,"lat","Nulo",0,15.29,0,9.9,"Corinthians",2019
"188","Júlio César Jacobi","julio-cesar","Júlio César","https://s.glbimg.com/es/sde/f/2019/03/30/2278e80f7f1079a8d5156292e3fe8bef_FORMATO.png",49673,9,284,"gol","Nulo",0,6.05,0,5,"Grêmio",2019
"189","Luiz Felipe Scolari","luiz-felipe-scolari","Luiz Felipe Scolari","https://s.glbimg.com/es/sde/f/2018/08/03/d69c893d37fe02578baf16e9f5ca22fd_FORMATO.png",43618,9,275,"tec","Provável",7.3,12.61,0.54,5.63,"Palmeiras",2019
"190","Ernando Rodrigues Lopes","ernando","Ernando","https://s.glbimg.com/es/sde/f/2019/02/27/6fa92b9ae476bc3a5c60c6beed20ac71_FORMATO.png",49651,9,265,"zag","Contundido",0,10.78,0,4.64,"Bahia",2019
"191","Alexandre Rodrigues da Silva","alexandre-pato","Alexandre Pato","https://s.glbimg.com/es/sde/f/2019/03/29/eeca6b8bc1af0980d000db756e4c61ec_FORMATO.png",49675,9,276,"ata","Provável",9.2,9.1,1.27,4.46,"São Paulo",2019
"192","Ramires Santos do Nascimento","ramires","Ramires","https://s.glbimg.com/es/sde/f/2019/06/13/d8369995dc5be7b48daa9669a4b1ff36_FORMATO.png",50293,9,275,"mei","Nulo",0,10,0,0,"Palmeiras",2019
"193","Adilson Warken","adilson","Adilson","https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png",50307,9,282,"mei","Nulo",9.1,8.75,0.13,5.54,"Atlético-MG",2019
"194","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2019/04/01/f6dbb421ca616441bbb6ab053b0bbd90_FORMATO.png",50301,9,276,"mei","Contundido",0,7.38,0,1.45,"São Paulo",2019
"195","Guilherme Milhomem Gusmão","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2019/05/04/999c57638fe8815a7060966d05a4be93_FORMATO.png",50294,9,266,"mei","Dúvida",0,3.31,0,-1.9,"Fluminense",2019
"196","David Braz de Oliveira Filho","david-braz","David Braz","https://s.glbimg.com/es/sde/f/2019/06/21/d9fdcc70d90c40f4980c708ea1a1a67d_FORMATO.png",50317,9,284,"zag","Dúvida",0,7,0,0,"Grêmio",2019
"197","Hudson Rodrigues dos Santos","hudson","Hudson","https://s.glbimg.com/es/sde/f/2019/04/01/9e5f146e4b4c3975e459435a5ebde804_FORMATO.png",50324,9,276,"mei","Provável",2.6,11.4,0.11,3.68,"São Paulo",2019
"198","Elicarlos Souza Santos","elicarlos","Elicarlos","https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png",50313,9,315,"mei","Contundido",2.7,5.19,0.72,1.52,"Chapecoense",2019
"199","Kayke Moreno de Andrade Rodrigues","kayke","Kayke","https://s.glbimg.com/es/sde/f/2019/04/10/21bd813c25a65fc141baa5756eda6a41_FORMATO.png",50402,9,290,"ata","Provável",13.3,9.02,0.5,6,"Goiás",2019
"200","Breno Vinicius Rodrigues Borges","breno","Breno","https://s.glbimg.com/es/sde/f/2018/09/27/3ded47ae372af2247cf245225f727efc_FORMATO.png",50408,9,267,"zag","Nulo",0,6,0,0,"Vasco",2019
"201","Marcelo Oliveira Ferreira","marcelo-oliveira","Marcelo Oliveira","https://s.glbimg.com/es/sde/f/2018/05/21/cd9984e989967919e3ef170f9dab23b7_FORMATO.png",50328,9,284,"zag","Contundido",0,5,0,0,"Grêmio",2019
"202","Marco Antonio de Mattos Filho","marquinho","Marquinho","https://s.glbimg.com/es/sde/f/2019/06/21/54d9293ab4a308b17cb43dd66c62533a_FORMATO.png",50407,9,267,"mei","Dúvida",0,6,0,0,"Vasco",2019
"203","Carlos Eduardo Santos Oliveira","eduardo","Eduardo","https://s.glbimg.com/es/sde/f/2018/05/24/315077e18e31e9afaf1e1c4bcb25f7e2_FORMATO.png",50645,9,315,"lat","Provável",0,9.19,0,3.3,"Chapecoense",2019
"204","Pedro Ken Morimoto Moreira","pedro-ken","Pedro Ken","https://s.glbimg.com/es/sde/f/2019/03/28/7a6cecf56bf5b7d343a126ff05454101_FORMATO.png",50877,9,354,"mei","Nulo",0,3.17,0,1.64,"Ceará",2019
"205","Rafael Pereira dos Santos","rafael-pereira","Rafael Pereira","https://s.glbimg.com/es/sde/f/2019/03/28/d22ece348b83caa8bf2cd42abd7538e5_FORMATO.png",51194,9,315,"zag","Contundido",0,5.26,0,4.4,"Chapecoense",2019
"206","Henrique Adriano Buss","henrique","Henrique","https://s.glbimg.com/es/sde/f/2019/05/23/1e0958bf111e04ccbaa5075e15678a5a_FORMATO.png",50856,9,264,"zag","Provável",-0.5,6.9,-0.93,3.46,"Corinthians",2019
"207","Leonardo Renan Simões de Lacerda","leo","Léo","https://s.glbimg.com/es/sde/f/2018/05/18/07a11eb9e0ab294a13fe3b76d7e9393b_FORMATO.png",50459,9,283,"zag","Provável",-3.5,6.61,-1.94,2.51,"Cruzeiro",2019
"208","Thiago Carleto Alves","thiago-carleto","Thiago Carleto","https://s.glbimg.com/es/sde/f/2019/03/28/e6019b20be4192e66ea436db383a8d95_FORMATO.png",51700,9,354,"lat","Nulo",0,7.44,0,2.6,"Ceará",2019
"209","Roger de Carvalho","roger-carvalho","Roger Carvalho","https://s.glbimg.com/es/sde/f/2019/03/22/d7e594d8f0b678708a852f3ee9178e96_FORMATO.png",51415,9,356,"zag","Provável",0,3.87,0,0.62,"Fortaleza",2019
"210","Luiz Diallison de Souza Alves","apodi","Apodi","https://s.glbimg.com/es/sde/f/2019/03/30/b18585f6b8ae91f70811643eb4487638_FORMATO.png",51042,9,341,"lat","Provável",-2,3.55,-0.34,0.56,"CSA",2019
"211","Walter Leandro Capeloza Artune","walter","Walter","https://s.glbimg.com/es/sde/f/2019/05/23/e07f02ef4a79d6525b03ab26a352738b_FORMATO.png",51413,9,264,"gol","Provável",0.7,7.05,-2.84,10.6,"Corinthians",2019
"212","Everton Augusto de Barros Ribeiro","everton-ribeiro","Everton Ribeiro","https://s.glbimg.com/es/sde/f/2019/04/23/cfa31f72beaf2822c06932837b119ffa_FORMATO.png",51772,9,262,"mei","Nulo",13.1,13.86,2.71,4.12,"Flamengo",2019
"213","Tiago dos Santos Alves","tiago-alves","Tiago Alves","https://s.glbimg.com/es/sde/f/2019/03/28/d9cac4a21775ee745faf095781d51f77_FORMATO.png",51495,9,354,"zag","Provável",0,6,0,2.05,"Ceará",2019
"214","Ralf de Souza Telles","ralf","Ralf","https://s.glbimg.com/es/sde/f/2019/05/23/6bb1b3455b09de07ffee5ece7a922ca8_FORMATO.png",52190,9,264,"mei","Provável",7.2,11.05,0.63,4.04,"Corinthians",2019
"215","Réver Humberto Alves Araújo","rever","Réver","https://s.glbimg.com/es/sde/f/2019/03/29/d49f2565289d4bf121348ef17d5a2cc2_FORMATO.png",52253,9,282,"zag","Provável",10,12.55,1.32,4.53,"Atlético-MG",2019
"216","Gilson Gomes do Nascimento","gilson","Gilson","https://s.glbimg.com/es/sde/f/2019/03/22/0f83ef7ddff9bb0d276ef1c978e96cee_FORMATO.png",52674,9,263,"lat","Dúvida",-0.5,4.47,-0.32,1.6,"Botafogo",2019
"217","Victor Leandro Bagy","victor","Victor","https://s.glbimg.com/es/sde/f/2018/05/07/d890df905bbd3bb36a77d0ebf6a7ec0e_FORMATO.png",52950,9,282,"gol","Provável",-2.3,6.56,-1.02,3.32,"Atlético-MG",2019
"218","Bruno César Zanaki","bruno-cesar","Bruno César","https://s.glbimg.com/es/sde/f/2019/03/31/3b9db9e833f13f65a65d1546e2608e81_FORMATO.jpeg",52558,9,267,"mei","Nulo",0,7.32,0,1.8,"Vasco",2019
"219","Elias Mendes Trindade","elias","Elias","https://s.glbimg.com/es/sde/f/2018/05/07/9cae85100fc013bc0d503fb2e82577ce_FORMATO.png",54395,9,282,"mei","Provável",1.8,9.75,-0.29,2.52,"Atlético-MG",2019
"220","Wanderley de Jesus Sousa","derley","Derley","https://s.glbimg.com/es/sde/f/2019/03/22/38fbbc852eaf7ac63811890c98f9ee2a_FORMATO.png",60791,9,356,"mei","Nulo",1.5,4.08,-0.92,1.5,"Fortaleza",2019
"221","Uendel Pereira Gonçalves","uendel","Uendel","https://s.glbimg.com/es/sde/f/2018/04/08/54329b1f2e19497e40a10f2e289a5406_FORMATO.png",60852,9,285,"lat","Provável",0.4,2.83,-0.82,3.98,"Internacional",2019
"222","Anderson Vieira Martins","anderson-martins","Anderson Martins","https://s.glbimg.com/es/sde/f/2019/04/01/0024f435e5e19a93ff9b8b2d9efe929a_FORMATO.png",52618,9,276,"zag","Suspenso",0.5,2.8,-0.74,0.6,"São Paulo",2019
"223","Patric Cabral Lalau","patric","Patric","https://s.glbimg.com/es/sde/f/2018/05/07/1a92a6695f550a6074401fe61265d5db_FORMATO.png",60969,9,282,"lat","Provável",-3.7,3.03,-1.58,0.86,"Atlético-MG",2019
"224","Rodrigo Eduardo Costa Marinho","rodriguinho","Rodriguinho","https://s.glbimg.com/es/sde/f/2019/05/08/aed67dfbed5ad1906c0e020b63389e1d_FORMATO.png",61033,9,283,"mei","Contundido",0,5.52,0,2.48,"Cruzeiro",2019
"225","Guilherme de Aguiar Camacho","camacho","Camacho","https://s.glbimg.com/es/sde/f/2019/03/30/81d88455f0c9a28fc1bf58482da871c1_FORMATO.png",68770,9,293,"mei","Suspenso",0,4.3,0,1.2,"Athlético-PR",2019
"226","Gilberto Oliveira Souza Júnior","gilberto","Gilberto","https://s.glbimg.com/es/sde/f/2019/03/29/e664bac2dfda2416beb75fb9615b8a4f_FORMATO.png",61188,9,265,"ata","Provável",0,17.49,0,6.67,"Bahia",2019
"227","Carlos Cesar Neves","carlos-cesar","Carlos Cesar","https://s.glbimg.com/es/sde/f/2017/04/03/ed8cd5220fe7c5ba0069143fad70f518_FORMATO.png",61211,9,282,"lat","Nulo",0,4,0,0,"Atlético-MG",2019
"228","Evandro Goebel","evandro","Evandro","https://s.glbimg.com/es/sde/f/2019/07/02/b7fd3c8915f0a4f9c88d4643b263e867_FORMATO.png",37614,9,277,"mei","Nulo",0,6,0,0,"Santos",2019
"229","José Fernando Viana de Santana","fernandao","Fernandão","https://s.glbimg.com/es/sde/f/2019/02/27/c71b608a8727463f7418750e4b406c48_FORMATO.png",62033,9,265,"ata","Nulo",11.1,8.47,1.72,3.86,"Bahia",2019
"230","Fabrício Barros Santana","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2019/03/23/1c71c2070af8670cdc9e45e7d111715c_FORMATO.png",61228,9,341,"gol","Nulo",0,1,0,0,"CSA",2019
"231","Airton Ribeiro Santos","airton","Airton","https://s.glbimg.com/es/sde/f/2019/03/21/d608f479e030bba9eaacc9453619b564_FORMATO.png",61985,9,266,"mei","Nulo",0,1.57,0,-1.75,"Fluminense",2019
