"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"613","Glaybson Yago Souza Lisboa","yago-pikachu","Yago Pikachu","https://s.glbimg.com/es/sde/f/2018/09/27/ade8af11f63aa15e4664fa86f8a48e0e_FORMATO.png",80196,35,267,"mei","Provável",-0.6,8.62,-1,2.51,"Vasco",2019
"614","Luiz Eduardo da Silva dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2019/10/11/3cd6d37b608f117d7c80f8f43465293e_FORMATO.png",102581,35,290,"ata","Nulo",0,1.15,-0.18,-0.17,"Goiás",2019
"615","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2019/03/29/72b7f78855a5ecee46897bb061452400_FORMATO.png",104649,35,285,"lat","Provável",2.9,2.54,0.24,2.73,"Internacional",2019
"616","Lucas Silva Alves","lucas-alves","Lucas Alves","https://s.glbimg.com/es/sde/f/2019/03/28/1ae8c43705f6dfd96f9cdfe68b4b8485_FORMATO.png",104651,35,263,"gol","Nulo",0,1,0,0,"Botafogo",2019
"617","Jaderson Flores dos Reis","jaderson","Jaderson","https://s.glbimg.com/es/sde/f/2019/03/30/832c92b15aa34fdde7be9738ca86c863_FORMATO.png",98224,35,293,"mei","Nulo",0,0.76,0,0,"Athlético-PR",2019
"618","Vinícius Lopes da Silva","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/27/5ed5059957839ba01890f61649b417e8_FORMATO.png",104660,35,290,"ata","Nulo",0,0.85,0,-0.4,"Goiás",2019
"619","Hélio Júnio Nunes de Castro","helinho","Helinho","https://s.glbimg.com/es/sde/f/2019/04/01/a4da339bedf52e7e79df80fd1914f6da_FORMATO.png",102598,35,276,"ata","Nulo",0,2.56,0,-0.23,"São Paulo",2019
"620","Matheus Celestino Moresche Rodrigues","moresche","Moresche","https://s.glbimg.com/es/sde/f/2018/09/27/c6c9b83f9837ff43f73359da0386895a_FORMATO.png",102719,35,267,"ata","Nulo",0,2,0,0,"Vasco",2019
"621","Luciano da Rocha Neves","luciano","Luciano","https://s.glbimg.com/es/sde/f/2019/07/30/6d045d7809171c7ff080a09196c9b11d_FORMATO.png",80287,35,284,"ata","Provável",1.7,7.1,-0.28,4.22,"Grêmio",2019
"622","Gerson José Laurentino Júnior","gerson-junior","Gerson Júnior","https://s.glbimg.com/es/sde/f/2019/03/23/78b41c44bdc88eb897869188f13f3715_FORMATO.png",104824,35,341,"ata","Nulo",0,0.75,0,0,"CSA",2019
"623","Thiago Beserra dos Santos","thiaguinho","Thiaguinho","https://s.glbimg.com/es/sde/f/2019/07/12/d211556427f0083ad39be91e9a62f628_FORMATO.png",102599,35,264,"mei","Nulo",0,3,0,0,"Corinthians",2019
"624","Wagner Leonardo Calvelo de Souza","wagner-leonardo","Wagner Leonardo","https://s.glbimg.com/es/sde/f/2019/03/28/fafba6bc079831779d2a86df19ebb06e_FORMATO.png",104994,35,277,"zag","Nulo",0,1,0,0,"Santos",2019
"625","Igo Gabriel Santos Pereira","igo","Igo","https://s.glbimg.com/es/sde/f/2019/03/23/7e728851fa1878378a93b877a8fb1a5c_FORMATO.png",104991,35,341,"gol","Nulo",0,1,0,0,"CSA",2019
"626","Tiago Rodrigues dos Reis","tiago-reis","Tiago Reis","https://s.glbimg.com/es/sde/f/2019/08/16/9104ad20d057e39846d6451e44b0e5b8_FORMATO.jpeg",104678,35,267,"ata","Nulo",0,3.6,0,1.43,"Vasco",2019
"627","Gabriel Batista de Souza","gabriel-batista","Gabriel Batista","https://s.glbimg.com/es/sde/f/2019/04/26/69ee9fb82966a6aed84c07e074991f1a_FORMATO.png",98333,35,262,"gol","Nulo",0,2.77,0,-2,"Flamengo",2019
"628","Bruno Guimarães Rodriguez Moura","bruno-guimaraes","Bruno Guimarães","https://s.glbimg.com/es/sde/f/2019/03/30/eb38985677869fa7ca820f8ae7cfcfa1_FORMATO.png",98352,35,293,"mei","Contundido",0,12.31,0,3.86,"Athlético-PR",2019
"629","Gilberto Moraes Júnior","gilberto","Gilberto ","https://s.glbimg.com/es/sde/f/2019/09/16/6f2f20a500853211de97a81f1227e4ae_FORMATO.png",80313,35,266,"lat","Provável",7.1,7.77,0.65,3.07,"Fluminense",2019
"630","Fernando Augusto de Castro Ribeiro","fernando-castro","Fernando Castro","https://s.glbimg.com/es/sde/f/2019/03/29/5d48e68e633e025554f7fb03e89b57cf_FORMATO.png",102609,35,265,"gol","Nulo",0,2,0,0,"Bahia",2019
"631","Rodrigo Fernandes Nóbrega","rodrigo-fernandes","Rodrigo Fernandes","https://s.glbimg.com/es/sde/f/2018/09/27/5ff6d5126f3366e505e6caa6897ccff3_FORMATO.png",102771,35,267,"mei","Nulo",0,2,0,0,"Vasco",2019
"632","Yago Rafael Valadares Darub","yago-darub","Yago Darub","https://s.glbimg.com/es/sde/f/2019/03/25/ae7074b588af8eb28be002bc63b40b09_FORMATO.png",102686,35,262,"gol","Nulo",0,1,0,0,"Flamengo",2019
"633","Miguel David Terans Pérez  ","terans","Terans","https://s.glbimg.com/es/sde/f/2018/06/26/88598177badc1f54b4f2757234282710_FORMATO.png",102878,35,282,"mei","Nulo",0,3.51,0,0.23,"Atlético-MG",2019
"634","Carlos Gabriel Moreira de Oliviera","hulk","Hulk","https://s.glbimg.com/es/sde/f/2018/05/17/2551e15c845e9706b626ca2ab7a4f23f_FORMATO.png",102700,35,282,"lat","Nulo",0,2.75,0,2.5,"Atlético-MG",2019
"635","Gabriel Farias de Lima","gabriel-lima","Gabriel Lima","https://s.glbimg.com/es/sde/f/2019/02/18/a93bba8cbc0b3d63a2713d51b3e80af1_FORMATO.png",98400,35,314,"ata","Nulo",0,2.34,0,0.6,"Avaí",2019
"636"," Eduardo Feitoza Sampaio","dudu","Dudu","https://s.glbimg.com/es/sde/f/2019/02/04/5f0cba5bf1f2c598d7825638281a5e22_FORMATO.jpeg",102852,35,267,"mei","Nulo",0,3,0,0,"Vasco",2019
"637","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2019/03/28/8130912c9c6386df9e0982c031fd0299_FORMATO.png",80393,35,354,"mei","Provável",-0.3,6.18,0,2.27,"Ceará",2019
"638","Arthur Caíke do Nascimento Cruz","arthur-caike","Arthur Caíke","https://s.glbimg.com/es/sde/f/2019/02/27/3388dd10ab1c840b939f315bb52195b8_FORMATO.png",80337,35,265,"ata","Nulo",2,9.18,0.37,2.43,"Bahia",2019
"639","Alejandro Ariel Cabral","ariel-cabral","Ariel Cabral","https://s.glbimg.com/es/sde/f/2018/05/18/f33acc95e50fe26abc27ac1d525bb4a4_FORMATO.png",80363,35,283,"mei","Nulo",0,2.83,0,1.42,"Cruzeiro",2019
"640","Pedro Tonon Geromel","pedro-geromel","Pedro Geromel","https://s.glbimg.com/es/sde/f/2018/05/21/afc76ea4e9c31e2977ea5e9a90c802b3_FORMATO.png",80853,35,284,"zag","Provável",0.9,12.4,-0.05,5.39,"Grêmio",2019
"641","Ezequiel Jacinto de Biasi","ezequiel","Ezequiel ","https://s.glbimg.com/es/sde/f/2019/05/07/9db851eba6d52f43af59baaf6fc0aa8e_FORMATO.png",80318,35,265,"lat","Nulo",0,3.23,0,0.85,"Bahia",2019
"642","Johnath Marlone Azevedo da Silva","marlone","Marlone","https://s.glbimg.com/es/sde/f/2019/03/26/b8ec528564308c15c0bb71bc4f8a95ab_FORMATO.png",80944,35,290,"mei","Nulo",0,6.12,0,1.67,"Goiás",2019
"643","Diego Santos Gama Camilo","biro-biro","Biro Biro","https://s.glbimg.com/es/sde/f/2019/07/10/28265c0a5960ef7125c08e60594b3b70_FORMATO.png",80949,35,263,"ata","Contundido",0,3,0,0,"Botafogo",2019
"644","Matheus Francisco Inácio","matheus-inacio","Matheus Inácio","https://s.glbimg.com/es/sde/f/2019/04/23/0874eaa1c85dea23ae378fbf3d5e1768_FORMATO.png",80394,35,356,"gol","Contundido",0,2,0,0,"Fortaleza",2019
"645","Renato Vieira Rodrigues","renatinho","Renatinho","https://s.glbimg.com/es/sde/f/2019/03/26/4bc605d5a170ce1412fa7c8250432d85_FORMATO.png",80395,35,290,"mei","Contundido",0,2.11,0,0.91,"Goiás",2019
"646","Marcos Vinícius dos Santos Gonçalves","marquinhos-santos","Marquinhos Santos","https://s.glbimg.com/es/sde/f/2019/09/19/b0d1c45c9de1abdfb26e083adff2e1b1_FORMATO.png",81031,35,315,"tec","Provável",2.05,8.31,-0.44,3.02,"Chapecoense",2019
"647","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2019/01/14/44f0336a3733e2e3fb4fccc9cf275f3a_FORMATO.jpeg",81150,35,275,"lat","Nulo",-1.1,6.18,0.43,-0.57,"Palmeiras",2019
"648","Jair Rodrigues Júnior","jair","Jair","https://s.glbimg.com/es/sde/f/2019/03/29/ada175db5435512e91702370cd95d14f_FORMATO.png",81091,35,282,"mei","Provável",4,6.57,0.41,3.32,"Atlético-MG",2019
"649","Michel Macedo Rocha Machado","michel","Michel","https://s.glbimg.com/es/sde/f/2019/05/23/d6ee8c1facd131fa22d648e2509f5cac_FORMATO.png",80664,35,264,"lat","Nulo",0,4,0,2.31,"Corinthians",2019
"650","Lucas Rafael Araujo Lima","lucas-lima","Lucas Lima","https://s.glbimg.com/es/sde/f/2019/01/14/3629dc12c2a7c9f0e4c6c53a4a2cbb61_FORMATO.jpeg",80583,35,275,"mei","Provável",0.2,4.31,-0.63,1.5,"Palmeiras",2019
"651","Luan Garcia Teixeira","luan","Luan","https://s.glbimg.com/es/sde/f/2019/01/14/a90df5771f9066a2c5babe59b575790d_FORMATO.jpeg",80692,35,275,"zag","Provável",-0.4,8.51,-0.27,3.15,"Palmeiras",2019
"652","Oswaldo José Henríquez Bocanegra","oswaldo-henriquez","Oswaldo Henríquez","https://s.glbimg.com/es/sde/f/2018/09/27/93bdf7db4666448d0da5432a29006d5f_FORMATO.png",81241,35,267,"zag","Provável",3,4.47,1.32,2.71,"Vasco",2019
"653","Francisco Jozielson Soares de Gouveia","romarinho-gouveia","Romarinho Gouveia","",102891,35,356,"ata","Nulo",0,1,0,0,"Fortaleza",2019
"654","Yann Del Pino Rolim","yann-rolim","Yann Rolim","https://s.glbimg.com/es/sde/f/2018/08/01/42e8f3434bff7d6238a0dca11f2239f8_FORMATO.png",102892,35,315,"mei","Contundido",0,4,0,0,"Chapecoense",2019
"655","Rick Jhonatan Lima Morais","rick","Rick","https://s.glbimg.com/es/sde/f/2019/05/07/16dd4157b1d7457f46c1c3f0e15cfc70_FORMATO.png",104459,35,354,"ata","Nulo",0,1.82,0,0.82,"Ceará",2019
"656","Anderson Silva da Paixão","anderson","Anderson","https://s.glbimg.com/es/sde/f/2019/09/25/83402cd7511dec123de5ec04e0677a53_FORMATO.png",102906,35,293,"gol","Nulo",0,1,0,0,"Athlético-PR",2019
"657","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2019/09/05/0bb3b5b6b03109f7053ff8bc82656358_FORMATO.png",81770,35,267,"ata","Nulo",0,3.25,0,0.18,"Vasco",2019
"658","Carlos Andrés Sánchez Arcosa","carlos-sanchez","Carlos Sánchez","https://s.glbimg.com/es/sde/f/2019/03/28/c138b40f3a1c3c5a30059c6bfeb61b3d_FORMATO.png",81677,35,277,"mei","Provável",4.5,14.87,-1.07,6.35,"Santos",2019
"659","Matheus Henrique Teixeira","matheus-teixeira","Matheus Teixeira","https://s.glbimg.com/es/sde/f/2019/05/21/3acf0fad2bc3bf7cb0c9645eaf70fb0b_FORMATO.png",102907,35,275,"gol","Nulo",0,1,0,0,"Palmeiras",2019
"660","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2019/03/30/23a1a1c9b0e58f10ebf65e3a02139cd9_FORMATO.png",81776,35,293,"mei","Nulo",0,2.44,0,1.64,"Athlético-PR",2019
"661","Luan Vinicius da Silva Santos ","luan","Luan","https://s.glbimg.com/es/sde/f/2019/04/01/d66903d72e2d84e1b6c05a8579691862_FORMATO.png",102909,35,276,"mei","Dúvida",-2,2.64,-0.84,0.91,"São Paulo",2019
"662","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2019/07/01/98c25abacc555f17dc0d9530a7b16ab9_FORMATO.png",82411,35,277,"mei","Nulo",0,5.15,0,0.38,"Santos",2019
"663","José Ricardo Araújo Fernandes","ze-ricardo","Zé Ricardo","https://s.glbimg.com/es/sde/f/2019/09/17/9601aa0369fbe463a34c2f3a864b4813_FORMATO.png",102911,35,266,"mei","Nulo",0,1,0,0,"Fluminense",2019
"664","Caio Fernando de Oliveira","caio-paulista","Caio Paulista","https://s.glbimg.com/es/sde/f/2019/02/18/9a6fef900167a97e0492da10177e45b8_FORMATO.png",102318,35,314,"ata","Provável",7.2,5.06,0.83,2.84,"Avaí",2019
"665","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2019/05/08/96abdb92d574fa62e402db3c5eb7fc0c_FORMATO.png",81798,35,267,"ata","Nulo",0,4.48,0,1.83,"Vasco",2019
"666","Matias Antonini Lui","antonini","Antonini","https://s.glbimg.com/es/sde/f/2018/08/09/f41ecc80cc226664f24552cc555ae14b_FORMATO.png",103069,35,284,"zag","Nulo",0,1,0,0,"Grêmio",2019
"667","Luis Eduardo Marques Dos Santos","dudu","Dudu","https://s.glbimg.com/es/sde/f/2018/04/09/cb32c36884710a73aa2671bf0998c170_FORMATO.png",97133,35,285,"lat","Nulo",0,3,0,0,"Internacional",2019
"668","Rhuan da Silveira Castro","rhuan","Rhuan","https://s.glbimg.com/es/sde/f/2019/03/28/4d88ed09bc75e94e5f255e63ec33d09c_FORMATO.png",102958,35,263,"ata","Provável",12.4,2.98,1.59,2.76,"Botafogo",2019
"669","Mateus Gonçalves Martins","mateus-goncalves","Mateus Gonçalves","https://s.glbimg.com/es/sde/f/2019/04/30/fa847e00f13ad27310e18e3ed9e229f5_FORMATO.jpeg",103076,35,354,"ata","Nulo",-0.3,3.06,-0.9,1.89,"Ceará",2019
"670","Andrew da Silva Ventura","andrew","Andrew","https://s.glbimg.com/es/sde/f/2019/03/28/6bb49f946fbf4eb4e9fa370948141d04_FORMATO.png",103183,35,263,"gol","Nulo",0,2,0,0,"Botafogo",2019
"671","César Nunes da Costa","cesar","César","https://s.glbimg.com/es/sde/f/2018/09/18/d2e64310e53678e2ab4f1d70a1a6bf88_FORMATO.png",102912,35,266,"lat","Nulo",0,1,0,0,"Fluminense",2019
"672","Éderson José dos Santos Lourenço da Silva","ederson","Éderson","https://s.glbimg.com/es/sde/f/2018/09/25/2b532258f7e60e9ec20bb6d04c574566_FORMATO.png",103099,35,283,"mei","Provável",0.2,2.81,-0.36,2.82,"Cruzeiro",2019
"673","Tadeu Antonio Ferreira","tadeu","Tadeu","https://s.glbimg.com/es/sde/f/2019/04/04/2c3f9d22de0dfd11ee1e9331d5fd85d9_FORMATO.png",82453,35,290,"gol","Provável",13.5,17.8,3.24,7.08,"Goiás",2019
"674","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,35,284,"mei","Provável",5,8.45,0.27,4.79,"Grêmio",2019
"675","José Natanael da Cruz Oliveira","natan","Natan","https://s.glbimg.com/es/sde/f/2019/05/21/494b28e7553f92faf79555308745d150_FORMATO.png",98497,35,275,"mei","Nulo",0,2,0,0,"Palmeiras",2019
"676","Janderson Santos de Souza","janderson","Janderson","https://s.glbimg.com/es/sde/f/2019/04/30/813c0919a982172ffb025e8d81021a44_FORMATO.png",97245,35,264,"ata","Provável",3,2.25,0.59,2.17,"Corinthians",2019
"677","Vinícius Teodoro Barreta Melo","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/09/03/e3bed2dbab15d146e8145cdf5110dfe5_FORMATO.png",98496,35,283,"gol","Nulo",0,1,0,0,"Cruzeiro",2019
"678","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2019/03/28/1dadcc46ba4eb0738815ddfca0b51a71_FORMATO.png",81881,35,315,"gol","Provável",-2.3,5.12,-1.18,4.61,"Chapecoense",2019
"679","Tharlis Sartori","tharlis","Tharlis","https://s.glbimg.com/es/sde/f/2019/04/18/f819791c50769c7bd2a9f1e7f5a77afa_FORMATO.png",102997,35,315,"mei","Nulo",0,2.84,0,1.7,"Chapecoense",2019
"680","Franco Matías Di Santo","di-santo","Di Santo","https://s.glbimg.com/es/sde/f/2019/08/06/4b4ee867e422a17af92dd778a5d83993_FORMATO.png",80748,35,282,"ata","Provável",0.5,6,-0.08,1.53,"Atlético-MG",2019
"681","Caio Henrique Oliveira Silva","caio-henrique","Caio Henrique","https://s.glbimg.com/es/sde/f/2019/09/16/11e7f4a4c2db5d0748db2dd47bd5264d_FORMATO.png",98569,35,266,"mei","Provável",1.7,5.99,-0.43,2.31,"Fluminense",2019
"682","Lucas da Silva de Jesus","lucas-silva","Lucas Silva","https://s.glbimg.com/es/sde/f/2019/04/26/688eee515ba3a5aad11e8f9d0b719f66_FORMATO.png",98515,35,262,"ata","Nulo",0,1.48,0,0.44,"Flamengo",2019
"683","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2019/08/01/4a9594f3708f1d27eb4656057fd105ed_FORMATO.png",81905,35,275,"ata","Nulo",0,4.63,0,0.8,"Palmeiras",2019
"684","Dyego Rocha Coelho","dyego-coelho","Dyego Coelho","https://s.glbimg.com/es/sde/f/2019/11/04/d9e5788306ab7739f6914563cc3b5ac2_FORMATO.png",98499,35,264,"tec","Provável",8.77,12.64,1.78,4.64,"Corinthians",2019
"685","Pedro Victor Delmino da Silva","pedrinho","Pedrinho","https://s.glbimg.com/es/sde/f/2019/05/23/107e15af982bc755cfbd17f0349f4584_FORMATO.png",98706,35,264,"mei","Dúvida",5.5,12.18,0.19,5.18,"Corinthians",2019
"686","Igor de Carvalho Julião","igor-juliao","Igor Julião","https://s.glbimg.com/es/sde/f/2019/09/16/11755fb3a36a0608a2770c614eaa0c16_FORMATO.png",81951,35,266,"lat","Nulo",0,3.6,0,2.56,"Fluminense",2019
"687","Guilherme Mantuan","mantuan","Mantuan","https://s.glbimg.com/es/sde/f/2019/09/20/5ceffae0675962e50b4ea7af1a0d6208_FORMATO.jpeg",97315,35,264,"mei","Nulo",0,2,0,0,"Corinthians",2019
"688","Vinicius Farias Locatelli","vini-locatelli","Vini Locatelli","https://s.glbimg.com/es/sde/f/2019/08/27/076f607fdc6337a1f254484ae3c63eef_FORMATO.png",102998,35,315,"mei","Nulo",0,1.55,0,2.07,"Chapecoense",2019
"689","Régis Tosatti Giacomin","regis","Régis","https://s.glbimg.com/es/sde/f/2019/08/27/b303b6955ad8d657ee27eff48db5500a_FORMATO.png",102999,35,315,"mei","Nulo",0,3.34,0,1.3,"Chapecoense",2019
"690","Luiz Henrique Pachu Lira","pachu","Pachu","https://s.glbimg.com/es/sde/f/2019/06/11/5d64f4f8e8a449f119b6a195390dae44_FORMATO.png",97352,35,263,"ata","Nulo",0,1,0,0,"Botafogo",2019
"691","Francisco Hyun Sol Kim","chico","Chico","https://s.glbimg.com/es/sde/f/2019/03/28/591cde68116bac7ca7031a2f73847987_FORMATO.png",82407,35,354,"mei","Provável",6.7,4.47,0.21,1.89,"Ceará",2019
"692","Mariano Vázquez","mariano-vazquez","Mariano Vázquez","https://s.glbimg.com/es/sde/f/2019/07/03/8893116eb5db26f6e34e68d817fe606d_FORMATO.png",98760,35,356,"mei","Nulo",0,3.43,0,1.9,"Fortaleza",2019
"693","Rogério Ceni","rogerio-ceni","Rogério Ceni","https://s.glbimg.com/es/sde/f/2019/09/27/75459ae60b5baaac5178846f60fbfbed_FORMATO.png",97341,35,356,"tec","Provável",2.56,8.5,0,3.43,"Fortaleza",2019
"694","Phelipe Megiolaro Alves","phelipe","Phelipe","",103524,35,284,"gol","Nulo",0,1.21,0,2,"Grêmio",2019
"695","Marcos Vinícius Silva Rocha Calazans","marcos-calazans","Marcos Calazans","https://s.glbimg.com/es/sde/f/2019/05/23/afef447f016eefff05fad8b9101e4ecb_FORMATO.png",97452,35,276,"ata","Nulo",0,1.94,0,0.13,"São Paulo",2019
"696","Michel Borges De Jesus","michel","Michel","https://s.glbimg.com/es/sde/f/2019/03/28/a3e3e2db3e62bb26d03186bd96da7bed_FORMATO.png",103579,35,283,"mei","Nulo",0,2,0,0,"Cruzeiro",2019
"697","Shaylon Kallyson Cardoso","shaylon","Shaylon","https://s.glbimg.com/es/sde/f/2019/02/27/1e02008698bf10ffc8e76014ba5cea5f_FORMATO.png",97520,35,265,"mei","Nulo",0,2.59,0,0.23,"Bahia",2019
"698","Carlos de Menezes Júnior","caca","Cacá","https://s.glbimg.com/es/sde/f/2018/05/18/9e847531623845ec5f88f060b157da00_FORMATO.png",102340,35,283,"zag","Provável",2.3,3.1,0.58,2.95,"Cruzeiro",2019
"699","Márcio Rodrigues Velasco","marcinho","Marcinho","https://s.glbimg.com/es/sde/f/2019/03/26/f668b0e7484644c6732bfc57f72a5fdb_FORMATO.png",102380,35,314,"mei","Nulo",0,1,0,0,"Avaí",2019
"700","Willean Bernardo Willemen","lepu","Lepu","https://s.glbimg.com/es/sde/f/2019/03/29/6db0e64df45a59f76114bfbac69d8b0f_FORMATO.png",97522,35,265,"mei","Nulo",0,2,0,0,"Bahia",2019
"701","Lucas Camilo Hernández Perdomo","lucas-hernandez","Lucas Hernández","https://s.glbimg.com/es/sde/f/2019/06/05/2e1901899d630ed1bfcc833d35f44ff0_FORMATO.png",98822,35,282,"lat","Nulo",0,1.97,0,-0.62,"Atlético-MG",2019
"702","Marcos Paulo Costa do Nascimento","marcos-paulo","Marcos Paulo","https://s.glbimg.com/es/sde/f/2019/11/13/ccf213ddea0b0247d238ad8148f96af9_FORMATO.png",103645,35,266,"ata","Provável",14.5,6.96,1.46,4.41,"Fluminense",2019
"703","Jean Pyerre Casagrande Silveira Correa","jean-pyerre","Jean Pyerre","https://s.glbimg.com/es/sde/f/2019/07/09/c0831db56540c4e253fdd6affa63d176_FORMATO.png",98832,35,284,"mei","Nulo",0,10.48,0,5.61,"Grêmio",2019
"704","Kaique Rocha Lima","kaique-rocha","Kaique Rocha","https://s.glbimg.com/es/sde/f/2018/11/10/74779e57e2c7d94a49870544327e9cb9_FORMATO.png",103684,35,277,"zag","Nulo",0,2,0,0,"Santos",2019
"705","Matheus Alessandro dos Santos Pereira","matheus-alessandro","Matheus Alessandro","https://s.glbimg.com/es/sde/f/2019/03/22/fff7f99312b5f26f059e27d7f7b203a5_FORMATO.png",97527,35,356,"ata","Nulo",0,2.09,0,0.67,"Fortaleza",2019
"706","Diego Fabián Torres","diego-torres","Diego Torres","https://s.glbimg.com/es/sde/f/2019/03/28/a16774fba850b0c0dafc5cb1c27fbb4f_FORMATO.png",98794,35,315,"mei","Nulo",0,4.03,0,2.25,"Chapecoense",2019
"707","José Marcos Costa Martins","marquinhos","Marquinhos","https://s.glbimg.com/es/sde/f/2019/09/03/c5155b30c6acc6a38a5a757dbc17f60c_FORMATO.png",98765,35,282,"mei","Provável",0.6,1.41,-0.14,2.54,"Atlético-MG",2019
"708","Dênis de Oliveira Aguiar Júnior","junior","Júnior","https://s.glbimg.com/es/sde/f/2019/04/01/f8a36e8e52088ffa0e8b4469629c46fe_FORMATO.png",103662,35,276,"gol","Nulo",0,1,0,0,"São Paulo",2019
"709","Jadsom Meemyas de Oliveira da Silva","jadsom-silva","Jadsom Silva","https://s.glbimg.com/es/sde/f/2019/07/19/a7dcf04f6232206e604ceb37a6457e02_FORMATO.png",103695,35,283,"mei","Nulo",0,0.76,0,0,"Cruzeiro",2019
"710","Bruno Méndez Cittadini","bruno-mendez","Bruno Méndez","https://s.glbimg.com/es/sde/f/2019/05/23/0dc006a6698913db3ce69120b8804b8c_FORMATO.png",103700,35,264,"zag","Nulo",0,4.1,0,0.88,"Corinthians",2019
"711","Antônio Fialho de Carvalho Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2019/03/30/845cad8021ef58fd85f953cdd5d0fae9_FORMATO.png",103706,35,282,"mei","Nulo",0,1,0,0,"Atlético-MG",2019
"712","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2019/05/30/7e60ff2712f74e10b9a6bcf9661f2f8f_FORMATO.png",81682,35,282,"mei","Provável",11.2,11.16,1.9,3.19,"Atlético-MG",2019
"713","Wesley Frazan Bernardo","frazan","Frazan","https://s.glbimg.com/es/sde/f/2019/09/16/c5d2c137a7f71266770588b3ad4680ba_FORMATO.png",97528,35,266,"zag","Provável",0,1.78,0,1.88,"Fluminense",2019
"714","Cláudio Vitor Morais de Lima Cruz","claudio-vitor","Cláudio Vitor","https://s.glbimg.com/es/sde/f/2019/02/18/798d0ead220702bf3c3f671330c609e5_FORMATO.png",98888,35,314,"gol","Nulo",0,1,0,0,"Avaí",2019
"715","Francisco Anderson de Jesus dos Santos","anderson-ceara","Anderson Ceará","https://s.glbimg.com/es/sde/f/2018/11/20/744c159954ee4c4e7301b12d509ba9ac_FORMATO.jpeg",103724,35,277,"mei","Nulo",0,1,0,0,"Santos",2019
"716","Fernando Rodrigues Caixeta Barbosa","fernando","Fernando","https://s.glbimg.com/es/sde/f/2018/05/07/f73daae77a916904f7cc997667e506ad_FORMATO.png",97543,35,282,"gol","Nulo",0,1,0,0,"Atlético-MG",2019
"717","João Pedro Junqueira de Jesus","joao-pedro","João Pedro","https://s.glbimg.com/es/sde/f/2019/10/11/746fddac7c76e3caf57f401cd054b75f_FORMATO.png",104026,35,266,"ata","Nulo",0,6.11,0,3.91,"Fluminense",2019
"718","Tomás Gustavo Andrade","tomas-andrade","Tomás Andrade","https://s.glbimg.com/es/sde/f/2019/03/30/a39638dfbd68303f98264fc322855b6c_FORMATO.png",97619,35,293,"mei","Nulo",0,3.82,0,0.69,"Athlético-PR",2019
"719","Walce da Silva Costa Filho","walce","Walce","https://s.glbimg.com/es/sde/f/2019/03/26/d9fb64d171c0188ebc7f660fe5f388ea_FORMATO.png",104074,35,276,"zag","Nulo",0,3.67,0,3.57,"São Paulo",2019
"720","Alessandro Scheppa","alessandro","Alessandro","https://s.glbimg.com/es/sde/f/2019/03/22/ca58dd5dc7b75891e8aea6c26aea3064_FORMATO.png",104081,35,263,"mei","Nulo",0,1,0,0,"Botafogo",2019
"721","Michael Richard Delgado de Oliveira","michael","Michael","https://s.glbimg.com/es/sde/f/2019/03/26/57b50e0fcaacd6b990cf2a0becd46e62_FORMATO.png",99392,35,290,"ata","Provável",9.2,9.94,0.23,4.93,"Goiás",2019
"722","Gabriel Veron Fonseca de Souza","gabriel-veron","Gabriel Veron","https://s.glbimg.com/es/sde/f/2018/11/30/c499e5770419f38b55930e24444f025e_FORMATO.png",103764,35,275,"ata","Nulo",2.3,1.19,0.19,2.3,"Palmeiras",2019
"723","Hiago Corrêa Silveira Cena","hiago","Hiago","https://s.glbimg.com/es/sde/f/2018/05/24/290a6f9eadad6684596a861f850734aa_FORMATO.png",97535,35,315,"zag","Nulo",0,1.26,0,0.38,"Chapecoense",2019
"724","João Paulo Ferreira Lourenço","lourenco","Lourenço","https://s.glbimg.com/es/sde/f/2019/03/26/a10ea3714ffa4fb0caf1a1a80ffd5255_FORMATO.png",99032,35,314,"ata","Provável",1.3,4.7,-0.22,2.39,"Avaí",2019
